CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
8c7ca9e7-efc5-45a1-ba76-23f53bed0921,8910300000001034221,DATA,2019-09-14T15:35:47.000Z,2019-09-14T17:06:46.000Z,486155,,,,ESP,Spain,214,05,7,260060169232734
87ec033e-7665-4b74-ad85-73d2f081665f,8910300000001034221,DATA,2019-09-14T17:07:21.000Z,2019-09-14T17:07:51.000Z,0,,,,ESP,Spain,214,01,7,260060169232734
3b878718-2cd1-4e7c-99a7-f38021489ce0,8910300000001034221,DATA,2019-09-14T17:07:51.000Z,2019-09-14T17:18:59.000Z,54528,,,,ESP,Spain,214,01,7,260060169232734
2d85af4f-135e-4ed9-ba2e-e9ae7156e70e,8910300000001034193,DATA,2019-09-14T09:54:09.000Z,2019-09-14T21:54:09.000Z,0,,,,USA,United States,310,150,7,260060169232706
5e650237-1273-4a78-85b2-d5d2af9a9a3b,8910300000001034223,DATA,2019-09-14T15:47:11.000Z,2019-09-14T22:01:48.000Z,68677222,,,,USA,United States,310,150,7,260060169232736
0d40af79-5686-47f1-a749-ff4ded118cab,8910300000001034207,DATA,2019-09-14T23:45:17.000Z,2019-09-15T00:16:30.000Z,0,,,,USA,United States,310,150,7,260060169232720
001f4572-5649-4b0b-a466-75ed22d65c83,8910300000001034207,DATA,2019-09-15T00:16:30.000Z,2019-09-15T00:16:40.000Z,0,,,,USA,United States,310,150,7,260060169232720
c5f411cc-c486-4ca7-8020-0ba1661244bd,8910300000001034228,DATA,2019-09-14T13:40:24.000Z,2019-09-15T01:40:24.000Z,0,,,,USA,United States,310,150,7,260060169232741
62a57c6c-0ed2-4401-8845-de0413c373a7,8910300000001034228,DATA,2019-09-14T13:40:28.000Z,2019-09-15T01:40:28.000Z,419396,,,,USA,United States,310,150,7,260060169232741
651ffbbb-7b8f-488d-808e-089da45110bd,8910300000001034207,DATA,2019-09-15T00:16:46.000Z,2019-09-15T02:14:34.000Z,0,,,,USA,United States,310,150,7,260060169232720
a3d8f469-3e6e-48a4-a032-294f3925f523,8910300000001034207,DATA,2019-09-14T15:57:46.000Z,2019-09-15T03:57:46.000Z,0,,,,USA,United States,310,150,7,260060169232720
e38c78fc-e1bd-499c-a5cb-db983b9201dc,8910300000001034223,DATA,2019-09-14T22:01:49.000Z,2019-09-15T04:48:36.000Z,157071602,,,,USA,United States,310,150,7,260060169232736
19f61c14-bf4e-4bc8-ab45-8378250acb5b,8910300000001034223,DATA,2019-09-15T04:48:43.000Z,2019-09-15T04:51:59.000Z,26111374,,,,USA,United States,310,150,7,260060169232736
95e8b495-fe52-4426-bfc2-d9c78f972ac0,8910300000001034207,DATA,2019-09-15T02:17:11.000Z,2019-09-15T05:42:27.000Z,0,,,,USA,United States,310,150,7,260060169232720
8b13b13c-8a1a-499d-afca-a486f76b04f3,8910300000001034207,DATA,2019-09-15T05:42:28.000Z,2019-09-15T05:48:24.000Z,0,,,,USA,United States,310,150,7,260060169232720
c25d4cc9-b8d3-46c3-8954-1eb1f4cda7ad,8910300000001034343,DATA,2019-09-15T05:59:09.000Z,2019-09-15T05:59:38.000Z,0,,,,DEU,Germany,262,02,7,260060169232856
63f43f26-368b-46a5-ad97-49d0184be3eb,8910300000001034343,DATA,2019-09-15T05:59:40.000Z,2019-09-15T06:53:35.000Z,15930351,,,,DEU,Germany,262,02,7,260060169232856
63ac32ff-1212-4410-9c31-4726f7c429a8,8910300000001034343,DATA,2019-09-15T06:53:39.000Z,2019-09-15T06:55:58.000Z,87383,,,,DEU,Germany,262,02,7,260060169232856
4bb9c7cb-cf66-4c16-8566-2daaa5358e7b,8910300000001034343,DATA,2019-09-15T06:58:49.000Z,2019-09-15T07:03:52.000Z,240207,,,,DEU,Germany,262,02,7,260060169232856
3a299db1-bb4a-491a-ae7f-03aa25bd7591,8910300000001034207,DATA,2019-09-15T06:07:04.000Z,2019-09-15T07:20:24.000Z,0,,,,USA,United States,310,150,7,260060169232720
600ba3ed-1580-45b1-8686-ea003a339616,8910300000001034343,DATA,2019-09-15T07:08:45.000Z,2019-09-15T08:21:06.000Z,57546922,,,,DEU,Germany,262,07,7,260060169232856
ea124b2f-b9c9-4172-b50a-c1bbd09afe90,8910300000001034343,DATA,2019-09-15T08:22:03.000Z,2019-09-15T09:10:46.000Z,165213,,,,DEU,Germany,262,07,7,260060169232856
e1758c0f-080b-45ca-aa97-d1dce0a0585f,8910300000001034223,DATA,2019-09-15T04:52:06.000Z,2019-09-15T09:21:51.000Z,492903,,,,USA,United States,310,150,7,260060169232736
8e38e14d-766c-44bd-8415-c5593438ff1a,8910300000001034223,DATA,2019-09-14T22:01:45.000Z,2019-09-15T09:21:51.000Z,31331,,,,USA,United States,310,150,7,260060169232736
978022e6-40af-4a49-ad8e-430df752d718,8910300000001034343,DATA,2019-09-15T09:10:55.000Z,2019-09-15T09:37:16.000Z,21204831,,,,DEU,Germany,262,02,7,260060169232856
291a4fc5-cea1-4072-9d61-bc719382a557,8910300000001034193,DATA,2019-09-14T21:54:10.000Z,2019-09-15T09:54:10.000Z,0,,,,USA,United States,310,150,7,260060169232706
311d1988-c819-4de1-9e3a-50876359975a,8910300000001034343,DATA,2019-09-15T09:37:35.000Z,2019-09-15T10:14:06.000Z,7734951,,,,DEU,Germany,262,02,7,260060169232856
d3d4c26e-a100-47bb-9934-e644aeca5408,8910300000001034343,DATA,2019-09-15T10:14:21.000Z,2019-09-15T12:09:41.000Z,26852478,,,,DEU,Germany,262,02,7,260060169232856
3024c61c-0c5f-40d9-bbc5-571f1b0963d5,8910300000001034343,DATA,2019-09-15T12:09:52.000Z,2019-09-15T12:34:13.000Z,8994483,,,,DEU,Germany,262,02,7,260060169232856
d2da6bdc-7e09-481e-9344-74e79e636eb8,8910300000001034343,DATA,2019-09-15T12:34:18.000Z,2019-09-15T12:38:59.000Z,558949,,,,DEU,Germany,262,02,7,260060169232856
7fe276d9-599f-428a-8023-d212b83b6911,8910300000001034193,DATA,2019-09-15T10:31:14.000Z,2019-09-15T13:33:34.000Z,0,,,,USA,United States,310,150,7,260060169232706
040cf551-c362-4649-afef-682d9c36b317,8910300000001034343,DATA,2019-09-15T12:39:04.000Z,2019-09-15T13:35:39.000Z,5444063,,,,DEU,Germany,262,02,7,260060169232856
95b1c9a3-bc04-4a2d-98cd-1a9bb71b2ca4,8910300000001034228,DATA,2019-09-15T01:40:33.000Z,2019-09-15T13:40:33.000Z,67237,,,,USA,United States,310,150,7,260060169232741
4c162719-87ff-417d-ab25-d19ca601db4d,8910300000001034343,DATA,2019-09-15T13:36:25.000Z,2019-09-15T13:52:39.000Z,1260777,,,,DEU,Germany,262,02,7,260060169232856
8ddb09da-ec47-49da-9885-565228954e24,8910300000001034343,DATA,2019-09-15T13:52:44.000Z,2019-09-15T13:53:59.000Z,92311,,,,DEU,Germany,262,02,7,260060169232856
8ed029e3-336d-4dc3-8f41-ee247ad8ac69,8910300000001034343,DATA,2019-09-15T13:54:20.000Z,2019-09-15T14:03:56.000Z,308849,,,,DEU,Germany,262,02,7,260060169232856
2c77a195-4ae6-4e10-b966-792020db8011,8910300000001034343,DATA,2019-09-15T14:03:56.000Z,2019-09-15T15:28:26.000Z,1599741,,,,DEU,Germany,262,02,7,260060169232856
c5c66ee1-07ac-4ed7-a5ce-f64cda1096c3,8910300000001034223,DATA,2019-09-15T09:21:53.000Z,2019-09-15T15:34:26.000Z,57637,,,,USA,United States,310,150,7,260060169232736
35e9bff8-0fcd-4398-98aa-14bc7c6f13de,8910300000001034223,DATA,2019-09-15T09:21:52.000Z,2019-09-15T17:54:41.000Z,0,,,,USA,United States,310,150,7,260060169232736
db13d5db-3b83-4ae6-acae-5bfbc3980ee0,8910300000001034223,DATA,2019-09-15T15:34:32.000Z,2019-09-15T17:54:41.000Z,672653,,,,USA,United States,310,150,7,260060169232736
b9e47280-a17e-4d99-a7e8-0a8af1331efb,8910300000001034207,DATA,2019-09-15T07:20:24.000Z,2019-09-15T19:20:24.000Z,0,,,,USA,United States,310,150,7,260060169232720
5de7b442-cddd-4431-91d8-8ea38da44606,8910300000001034343,DATA,2019-09-15T17:33:43.000Z,2019-09-15T19:37:58.000Z,42324747,,,,DEU,Germany,262,02,7,260060169232856
29b33ef0-5a35-4a41-9324-c87fece485fc,8910300000001034223,DATA,2019-09-15T17:54:50.000Z,2019-09-15T20:59:47.000Z,50706880,,,,USA,United States,310,150,7,260060169232736
770a9c70-ca15-4600-b24d-6ca9070382a6,8910300000001034193,DATA,2019-09-15T13:33:34.000Z,2019-09-16T01:33:34.000Z,0,,,,USA,United States,310,150,7,260060169232706
3963967a-9227-47e1-a87d-0f7d35fadcc5,8910300000001034228,DATA,2019-09-15T13:40:35.000Z,2019-09-16T01:40:35.000Z,33693,,,,USA,United States,310,150,7,260060169232741
6f05acdd-40fd-4a85-a5d0-eafc2313a9ef,8910300000001034228,DATA,2019-09-15T13:40:39.000Z,2019-09-16T01:40:39.000Z,43046576,,,,USA,United States,310,150,7,260060169232741
1998c789-b53c-45c0-91a0-cb6b006a1c2d,8910300000001034223,DATA,2019-09-15T17:54:46.000Z,2019-09-16T02:16:12.000Z,34077,,,,USA,United States,310,150,7,260060169232736
c093b950-db2c-4ee4-bcc8-6d4a49f4bb2f,8910300000001034223,DATA,2019-09-16T02:16:13.000Z,2019-09-16T02:16:32.000Z,6817,,,,USA,United States,310,150,7,260060169232736
63dfb30a-db5d-4de5-b695-bb653c36431d,8910300000001034223,DATA,2019-09-15T20:59:55.000Z,2019-09-16T02:16:32.000Z,2030267,,,,USA,United States,310,150,7,260060169232736
ab1da644-f977-4670-9e18-fe212b666315,8910300000001034223,DATA,2019-09-16T02:19:13.000Z,2019-09-16T02:19:15.000Z,212,,,,USA,United States,310,150,7,260060169232736
6627e898-7b8e-44b3-88c0-557ba58d31cf,8910300000001034223,DATA,2019-09-16T02:19:14.000Z,2019-09-16T02:19:16.000Z,1755,,,,USA,United States,310,150,7,260060169232736
fa3b8579-8471-4ea7-9af2-d54fc0c8daf0,8910300000001034223,DATA,2019-09-16T02:20:53.000Z,2019-09-16T02:25:29.000Z,12686330,,,,USA,United States,310,150,7,260060169232736
37f7cdc0-ca64-44d8-95ee-d8a9b755ef76,8910300000001034343,DATA,2019-09-16T06:20:09.000Z,2019-09-16T06:23:00.000Z,442069,,,,DEU,Germany,262,02,7,260060169232856
5c164daa-3037-48a9-a7fc-0c275739c1e9,8910300000001034343,DATA,2019-09-16T06:23:15.000Z,2019-09-16T06:57:20.000Z,13306117,,,,DEU,Germany,262,02,7,260060169232856
c4fce245-3328-4271-a5ef-e66efd982280,8910300000001034343,DATA,2019-09-16T06:14:32.000Z,2019-09-16T06:57:22.000Z,1032250,,,,DEU,Germany,262,02,7,260060169232856
99ba55b6-337f-42ec-8d99-d5d8aa019654,8910300000001034207,DATA,2019-09-15T19:51:50.000Z,2019-09-16T07:51:50.000Z,0,,,,USA,United States,310,150,7,260060169232720
15ba65fd-7a02-489b-830f-73174b92cdfb,8910300000001034221,DATA,2019-09-16T04:52:33.000Z,2019-09-16T08:07:32.000Z,110845800,,,,ITA,Italy,222,01,7,260060169232734
214e9a03-79fc-4e7c-908e-cac0accbd10c,8910300000001034221,DATA,2019-09-16T08:09:35.000Z,2019-09-16T08:19:17.000Z,48627835,,,,ITA,Italy,222,01,7,260060169232734
6d29ac53-f419-4cb5-99f7-52b59db31e24,8910300000001034193,DATA,2019-09-16T06:12:25.000Z,2019-09-16T08:26:08.000Z,0,,,,FRA,France,208,01,7,260060169232706
cce3398d-a10a-483a-8940-3f0eaf965cf9,8910300000001034228,DATA,2019-09-16T01:40:40.000Z,2019-09-16T08:26:10.000Z,0,,,,USA,United States,310,150,7,260060169232741
34631c8d-b03f-4647-9e2f-8886dad03740,8910300000001034221,DATA,2019-09-16T08:19:49.000Z,2019-09-16T08:31:01.000Z,15308886,,,,ITA,Italy,222,01,7,260060169232734
bf8bf1e3-59b6-4bed-b91b-84e871274d54,8910300000001034221,DATA,2019-09-16T08:31:55.000Z,2019-09-16T08:32:05.000Z,0,,,,ITA,Italy,222,01,7,260060169232734
5a8f95c3-c548-48b5-a62d-c6dc861d5e15,8910300000001034223,DATA,2019-09-16T02:20:51.000Z,2019-09-16T09:22:49.000Z,20963,,,,USA,United States,310,150,7,260060169232736
78ca8a52-391e-4e2c-9be5-a894c6ddadc3,8910300000001034223,DATA,2019-09-16T02:25:35.000Z,2019-09-16T09:22:49.000Z,641687,,,,USA,United States,310,150,7,260060169232736
5827a3f4-8c78-47db-b91b-37237c20e708,8910300000001034343,DATA,2019-09-16T10:04:13.000Z,2019-09-16T10:04:20.000Z,0,,,,DEU,Germany,262,07,7,260060169232856
0f399be9-7904-4cd3-a580-d20ed30b58c9,8910300000001034343,DATA,2019-09-16T06:57:22.000Z,2019-09-16T10:06:36.000Z,7779656,,,,DEU,Germany,262,02,7,260060169232856
bcb7e636-b0ae-460a-9a56-0fb1e397df7d,8910300000001034343,DATA,2019-09-16T10:06:36.000Z,2019-09-16T10:18:32.000Z,235606,,,,DEU,Germany,262,02,7,260060169232856
25b1193d-b801-4194-9dca-67f88eb297c9,8910300000001034343,DATA,2019-09-16T10:18:51.000Z,2019-09-16T10:23:51.000Z,204595,,,,DEU,Germany,262,02,7,260060169232856
ff80fb49-75a2-4b3d-887f-0ab7a89c0004,8910300000001034343,DATA,2019-09-16T10:23:53.000Z,2019-09-16T10:24:17.000Z,1208,,,,DEU,Germany,262,02,7,260060169232856
2393a119-430b-4c29-bc5d-7b6fe7b29a96,8910300000001034343,DATA,2019-09-16T10:29:25.000Z,2019-09-16T10:33:35.000Z,164701,,,,DEU,Germany,262,02,7,260060169232856
42c01df7-d473-4929-a016-418e397f4272,8910300000001034223,DATA,2019-09-16T09:22:57.000Z,2019-09-16T10:36:23.000Z,130231,,,,USA,United States,310,150,7,260060169232736
6e1d3b01-3c97-4125-a8b4-41a858948d59,8910300000001034223,DATA,2019-09-16T10:36:37.000Z,2019-09-16T10:36:41.000Z,0,,,,USA,United States,310,150,7,260060169232736
09ddd782-560b-47cf-8bf7-e6e94a5b6840,8910300000001034223,DATA,2019-09-16T10:37:27.000Z,2019-09-16T10:37:37.000Z,0,,,,USA,United States,310,150,7,260060169232736
6e13a2de-f44b-4c8d-a18b-d6badc3f4ff8,8910300000001034223,DATA,2019-09-16T10:37:25.000Z,2019-09-16T10:37:40.000Z,0,,,,USA,United States,310,150,7,260060169232736
e264de0f-6384-412a-98d2-470020497a50,8910300000001034343,DATA,2019-09-16T10:33:39.000Z,2019-09-16T10:50:56.000Z,2819116,,,,DEU,Germany,262,02,7,260060169232856
d3339da8-6449-479c-bf7d-0b2e64b8d11e,8910300000001034193,DATA,2019-09-16T10:48:55.000Z,2019-09-16T10:51:28.000Z,0,,,,FRA,France,208,01,7,260060169232706
fd4e38cf-5c74-4089-9968-b7815cd01477,8910300000001034343,DATA,2019-09-16T10:51:02.000Z,2019-09-16T11:40:57.000Z,7303027,,,,DEU,Germany,262,02,7,260060169232856
